App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
রমজান ক্যালেন্ডার ২০১৯ romjan calendar 2019,com.tayraappsstudio.romjan_calendar_2017,Lifestyle,4.5,20,"1,000+",1000,3950,True,0,USD,4.5M,4.0.3 and up,Tayra Apps Studio,,farhanaz.sust@gmail.com,"May 26, 2017","May 06, 2019",Everyone,http://appinquery.blogspot.com/2018/09/privacy-policy-app-related-query-why.html,True,False,False,2021-06-15 20:22:50
Auto Reply,com.quadsense.autoreply,Communication,3.1,61,"10,000+",10000,12149,True,0,USD,4.4M,5.0 and up,Quadsense Technology,http://www.quadsensetechnology.com/,info@quadsensetechnology.com,"Nov 4, 2018","Feb 09, 2020",Everyone,,True,False,False,2021-06-15 20:22:50
Guess Dangdut Songs,com.loteamdev.tebaklagudangdut,Music,4.0,6113,"500,000+",500000,526570,True,0,USD,32M,2.3 and up,Loteam Dev,https://loteamdev.blogspot.com/,loteamdev@gmail.com,"Feb 1, 2015","Aug 25, 2016",Everyone,https://loteamdev.sgp1.digitaloceanspaces.com/privacypolicy/tebak_lagu_dangdut.html,True,False,False,2021-06-15 20:22:50
Senzasen,cz.softlink.newvilo,House & Home,0.0,0,10+,10,43,True,0,USD,2.8M,4.4 and up,Softlink s.r.o.,http://www.senzasen.com,sales@softlink.cz,"Mar 20, 2019","Dec 07, 2020",Everyone,http://www.senzasen.com,False,False,False,2021-06-15 20:22:51
Network utility,com.yassineultradev.networkutility,Tools,0.0,0,50+,50,76,True,0,USD,4.6M,5.0 and up,theDev,,thedevmy@gmail.com,"Jul 14, 2019","Jul 14, 2019",Everyone,,True,False,False,2021-06-15 20:22:51
Great River Health Systems,com.daxko.mobile.greatriver,Health & Fitness,0.0,0,500+,500,643,True,0,USD,7.8M,5.0 and up,Daxko Inc,,daxko.operations@gmail.com,"Apr 3, 2017","Oct 23, 2017",Everyone,https://www.daxko.com/mobile-privacy-policy,False,False,False,2021-06-15 20:22:51
Triad Business Bank Commercial,com.triadbusinessbank.treasurymanagement,Finance,0.0,0,10+,10,18,True,0,USD,49M,7.1 and up,TRIAD BUSINESS BANK,,treasury@triadbusinessbank.com,"Jun 24, 2020","Mar 25, 2021",Everyone,https://triadbusinessbank.com/wp-content/uploads/2020/03/Privacy-Notice.pdf,False,False,False,2021-06-15 20:22:51
Weaphones™ Firearms Sim Vol 2,air.com.oranginalplan.weaphonesvol22020,Simulation,4.4,106,"5,000+",5000,5638,False,1.99,USD,22M,Varies with device,OranginalPlan,http://www.OranginalPlan.com,support@oranginalplan.com,"Sep 9, 2019","Sep 17, 2019",Everyone,http://www.oranginalplan.com/OranginalPlan%20Privacy%20Policy.txt,False,False,False,2021-06-15 20:22:51
Lithuania offline map,com.offline_map_lithuania,Maps & Navigation,0.0,0,50+,50,54,True,0,USD,81M,4.1 and up,World Offline Maps | Tourist Info,https://yisj.github.io,worldmetro@outlook.kr,"Feb 10, 2020","Feb 10, 2020",Everyone,https://yisj.github.io,True,False,False,2021-06-15 20:22:51
Clipboard CLPBRD,com.ego_cms.copypaste,Tools,4.4,14,"1,000+",1000,2068,True,0,USD,2.5M,4.0.3 and up,EGO creative innovations,http://www.ego-cms.com,hello@ego-cms.com,"May 13, 2016","May 17, 2016",Everyone,https://www.iubenda.com/privacy-policy/56399007,False,False,False,2021-06-15 20:22:51
Reception Cart,com.mmt.f2k,Shopping,5.0,10,50+,50,79,True,0,USD,4.7M,4.2 and up,MindMaps Technologies,http://www.mindmapstechnologies.com,business@mindmapstechnologies.com,"Aug 23, 2018","Jan 31, 2020",Everyone,http://receptioncart.com/Privacypolicy.aspx,True,False,False,2021-06-15 20:22:51
Fake Video Call Charli D'Amelio,charli.video.call.prank,Entertainment,3.7,71,"10,000+",10000,37755,True,0,USD,12M,4.1 and up,Sofia Marbella,https://ndf05b650.app-ads-txt.com/app-ads.txt,marbella.sofiaa@gmail.com,"Apr 19, 2020","Apr 20, 2020",Everyone,https://sites.google.com/view/arthur-policies,True,False,False,2021-06-15 20:22:51
Klava Coca - selfie,com.klavacoca.selfie,Photography,4.1,53,"1,000+",1000,2413,True,0,USD,16M,4.1 and up,SelfieMaker,,selfiepht@gmail.com,"Sep 7, 2020","Sep 07, 2020",Teen,https://telegra.ph/Privacy-Policy-09-05-12,True,False,False,2021-06-15 20:22:51
"Radio Katowice FM App, Darmowe Polskie online 2019",com.appfile.radiokatowic,Music & Audio,0.0,0,10+,10,29,True,0,USD,8.9M,4.4 and up,Appfile + Radio Online - Music & Audio + Radio FM,https://appfileradioapps.blogspot.com,mariatheboss9213@gmail.com,"Sep 14, 2019","Jun 07, 2021",Teen,https://appfileradioapps.blogspot.com/2020/05/privacy-policy-for-all-apps.html,True,False,False,2021-06-15 20:22:51
Prime Number Finder,com.preet.primenumberfinder,Tools,4.5,10,"1,000+",1000,1767,True,0,USD,7.5M,2.3.3 and up,Preetpal Sohal,https://preetpalsohal.com/pnf,preetpal.sohal@gmail.com,"Mar 3, 2014","Jul 10, 2017",Everyone,,False,False,False,2021-06-15 20:22:51
Dancing Tile,com.flamingmoosegames.dancingtile,Music,4.1,11,"10,000+",10000,19864,True,0,USD,78M,5.0 and up,Flaming Moose Games,,flamingmoosegames@gmail.com,"Jul 30, 2020","Sep 04, 2020",Everyone,https://unity3d.com/legal/privacy-policy,True,False,False,2021-06-15 20:22:51
Smart Law,com.brunsia.smartlaw,Business,0.0,0,100+,100,148,True,0,USD,2.0M,5.0 and up,Brunsia Bilişim Ltd. Şti.,https://www.smartlaw.com.tr,info@smartlaw.com.tr,"Mar 6, 2017","Oct 09, 2019",Everyone,,False,False,False,2021-06-15 20:22:51
Rádios of Piura,com.leslymo.radiosdepiura,Music & Audio,4.3,38,"1,000+",1000,2100,True,0,USD,11M,4.2 and up,Leslymo,,leslymontenegromanchay@gmail.com,"Jan 7, 2019","Sep 22, 2020",Teen,http://www.appsveloz.com/admin_panel_Castilla/privacy_policy.php,True,False,False,2021-06-15 20:22:51
Pig Puzzle Dungeon,com.handinhand.pigpuzzledungeon,Puzzle,4.9,17,100+,100,252,True,0,USD,42M,4.0.3 and up,Hand In Hand Games,,chriswholtshouser@gmail.com,"Jul 10, 2018","Jul 13, 2018",Everyone,https://docs.google.com/document/d/1CeQFyPq1lTcTUyNGaEGY8sYaWAz4g60Tw3Hh7mMd5L4/edit?usp=sharing,True,True,False,2021-06-15 20:22:51
Adele collection and best friends,com.salimp3.Selena.Gomez,Music & Audio,0.0,0,10+,10,21,True,0,USD,4.7M,4.1 and up,salimp3,https://ad821e27c.app-ads-txt.com,susi84883@gmail.com,"Jan 24, 2021","Feb 15, 2021",Teen,https://docs.google.com/document/d/1mEELwAyaFbR6O6NGWZxU_0caLHGb8jWxnwmGh_dbBNc/edit?usp=sharing,True,False,False,2021-06-15 20:22:51
"zellebrate:  Shopping - Any Product, Anywhere",com.zellebrate.app,Shopping,5.0,11,100+,100,158,True,0,USD,5.5M,4.4 and up,zellebrate,https://www.zellebrate.com/,support@zellebrate.com,"May 28, 2018","Jan 17, 2019",Mature 17+,https://www.zellebrate.com/privacy/,False,False,False,2021-06-15 20:22:51
Learn SQLAlchemy - Python Queries,com.royal.kumar.sqlaichemy,Education,0.0,0,500+,500,514,True,0,USD,2.1M,6.0 and up,Krisht Tech.,,krushnsarvaiya25@gmail.com,"Oct 23, 2019","May 18, 2020",Everyone,https://krsarvaiya.blogspot.com/p/privacy-policy-kr-sarvaiya-built-learn_14.html,False,False,False,2021-06-15 20:22:52
Aliens Radio Corp Ecuador,aliensradiocorp.ecuador,Music & Audio,0.0,0,10+,10,29,True,0,USD,7.7M,4.1 and up,Werner Stream Hd,https://wernerstreamhd.com/,info@wernerstreamhd.com,"Feb 29, 2020","Mar 01, 2020",Everyone,http://www.e-droid.net/privacy.php?ida=924724&idl=en,False,False,False,2021-06-15 20:22:52
KIKIKOM,com.kikikom.KikikomApp,Entertainment,0.0,0,10+,10,35,True,0,USD,7.7M,4.1 and up,KIKIKOM Inc.,https://kikikom.com/,kikikom.marketing@gmail.com,"Nov 9, 2018","Jan 24, 2019",Teen,https://kikikom.com/privacy/,True,False,False,2021-06-15 20:22:52
Mars Bubbles,com.messcompanygo.gamemi,Puzzle,5.0,6,10+,10,17,True,0,USD,9.2M,4.4 and up,Pikas Games,,chajrane.ali@gmail.com,"Oct 11, 2020","Oct 11, 2020",Everyone,,True,False,False,2021-06-15 20:22:52
KSRO,itm.ma361.ksro,News & Magazines,4.0,11,"1,000+",1000,2646,True,0,USD,29M,6.0 and up,Sonoma Media Group,https://www.ksro.com,wpbdeveloper@intertechmedia.com,"Dec 19, 2019","Dec 04, 2020",Everyone,https://www.ksro.com/legal/privacy-policy/,True,False,False,2021-06-15 20:22:52
App Manager(quick share/install by local network),tech.helloworldchao.appmanager,Tools,0.0,0,100+,100,121,True,0,USD,3.6M,5.0 and up,helloworldchao,,helloworldchao@outlook.com,"Apr 29, 2019","Mar 25, 2021",Everyone,,False,False,False,2021-06-15 20:22:52
Яндекс.Про (Таксометр) Бета,ru.yandex.taximeter.beta,Maps & Navigation,,,"10,000+",10000,18441,True,0,USD,Varies with device,Varies with device,Yandex Apps,http://www.yandex.ru,taximeter@support.yandex.ru,,"Jun 11, 2021",Everyone,https://yandex.ru/legal/confidential,False,False,False,2021-06-15 20:22:52
Quran audio without internet,com.islamforever.sudaisamma,Music & Audio,4.8,876,"100,000+",100000,188481,True,0,USD,12M,2.3.3 and up,IslamForEver,,leonhardtraeger@gmail.com,"Jun 24, 2015","Jul 15, 2015",Everyone,,True,False,False,2021-06-15 20:22:52
Mösyö Tablet Menü,com.mosyo.tabletmenu,Food & Drink,0.0,0,10+,10,31,True,0,USD,5.5M,4.2 and up,Mösyö Bilişim Teknolojileri,https://mosyo.com,info@mosyo.com,"Jun 26, 2018","Aug 16, 2018",Everyone,https://www.mosyo.com/gizlilik/,False,False,False,2021-06-15 20:22:52
Cats Color by Number: Glitter + Oil Painting Book,com.nexttechgamesstudio.cats.glitter.color.by.number.sandbox.coloring.adult.coloring.book,Entertainment,4.1,835,"100,000+",100000,266577,True,0,USD,74M,4.1 and up,Margala Games,,feedbackmargalagames@gmail.com,"Jul 2, 2018","Feb 08, 2021",Everyone,https://margalagames.com/privacy-policy/,True,True,False,2021-06-15 20:22:52
MISLUX,com.mislux,Shopping,0.0,0,100+,100,198,True,0,USD,34M,5.0 and up,MR LUXURY,https://mislux.com,info@mislux.com,"Mar 26, 2020","Dec 23, 2020",Everyone,https://mislux.com/pages/privacy-policy,False,False,False,2021-06-15 20:22:52
Glitch Boi,com.Electromaster.GlitchBoi1,Casual,5.0,5,10+,10,30,True,0,XXX,16M,4.4 and up,Electromaster,,Electromaster20000@gmail.com,"Apr 22, 2021","May 16, 2021",Everyone,https://sites.google.com/view/glitch-boi-privacy-policy/home,False,False,False,2021-06-15 20:22:52
Cloud School Parent,com.advanced.education.parent.cloud,Education,2.8,17,"5,000+",5000,8261,True,0,USD,8.6M,4.4 and up,Advanced Computer Software Group,https://www.oneadvanced.com/solutions/cloud-school/,cloudschool@oneadvanced.com,"Oct 14, 2019","Jun 06, 2021",Everyone,https://s3.eu-west-2.amazonaws.com/progresso-mobile-privacy-statement/CloudSchoolPrivacy.htm,False,False,False,2021-06-15 20:22:52
Crazy BMX Stunts - New Cycle Multiplayer Racing,com.gamesworld.mad.cycle.stunts,Travel & Local,4.4,1192,"100,000+",100000,379628,True,0,USD,57M,5.0 and up,GamesWorld Studios,,gamesworldstudios@gmail.com,"Nov 5, 2020","May 17, 2021",Everyone,https://gamesworldstudios.blogspot.com/p/background-privacy-of-your-personal-and.html,True,True,False,2021-06-15 20:22:52
Wifi Roaming Fix,com.heleron.wifiroamingfix,Tools,3.4,1334,"100,000+",100000,135248,True,0,USD,176k,2.2 and up,Heleron,http://www.heleron.com,devel2@heleron.com,"Feb 24, 2013","Dec 28, 2013",Everyone,,False,False,False,2021-06-15 20:22:52
Geo Challenge - World Geography Quiz Game,com.wetpalm.GeoChallenge,Trivia,4.0,1810,"100,000+",100000,420892,True,0,USD,24M,4.1 and up,Wetpalm,https://admob-app-id-3688967237.web.app,wetpalm@gmail.com,"May 1, 2017","Dec 15, 2019",Everyone,https://sites.google.com/view/wetpalm,True,True,False,2021-06-15 20:22:52
Jazz Solo Creator,com.jamstring.jazzsolocreator,Music & Audio,4.4,18,500+,500,749,False,3.99,USD,38M,4.0.3 and up,JamString,http://www.jamstring.com,jamstringapps@gmail.com,"Oct 6, 2018","Dec 21, 2020",Everyone,http://www.jamstring.com/privacypolicy.html,False,False,False,2021-06-15 20:22:52
Onnect Tile Puzzle Link games 2021 Free Online,onet.tileconnect.linkgames,Puzzle,0.0,0,100+,100,226,True,0,XXX,41M,4.1 and up,Puzzle Domino Offline Games,https://www.zikgames.com,777studiogames@gmail.com,"Apr 29, 2021","Jun 06, 2021",Everyone,https://sites.google.com/view/zikgame/privacy,True,True,False,2021-06-15 20:22:53
2048 Math Puzzle Game,com.myspecialgames.advanced2048game,Puzzle,4.4,108,"10,000+",10000,13662,True,0,USD,2.2M,2.3.3 and up,SkyAfar.com,https://www.skyafar.com/,admin@skyafar.com,"Jan 12, 2015","Feb 01, 2015",Everyone,https://www.skyafar.com/2048-privacy-policy,True,False,False,2021-06-15 20:22:53
Privat3 Money,com.thefintechlab.privat3Money,Finance,0.0,0,100+,100,178,True,0,USD,54M,5.0 and up,Privat 3 Money Ltd.,https://privat3money.com/,support@privat3money.com,"Nov 11, 2020","Jun 01, 2021",Everyone,https://privat3money.com/wp-content/uploads/2020/04/P3M-Privacy-Policy.pdf,False,False,False,2021-06-15 20:22:53
Si Senor Grill Rewards,com.tapmango.sisenorgrill,Tools,0.0,0,5+,5,5,True,0,USD,27M,4.4 and up,TapMango Inc.,https://tapmango.com,support@tapmango.com,"Jan 14, 2020","Feb 08, 2020",Everyone,https://customer.tapmango.com/Home/Policy,False,False,False,2021-06-15 20:22:53
AccessPay,com.ikonik.accesspay,Finance,0.0,0,50+,50,97,True,0,USD,6.2M,4.1 and up,Ikonik Apps,,franklin@Ikoinik.ca,"Feb 15, 2021","Jun 14, 2021",Everyone,,False,False,False,2021-06-15 20:22:53
EY Interact Payroll,com.ey.eyinteractpayroll,Productivity,0.0,0,"1,000+",1000,1018,True,0,USD,21M,6.0 and up,EY Global Services Limited,http://www.ey.com/,eyinsights.help@ey.com,"May 29, 2020","Apr 23, 2021",Everyone,http://www.ey.com/gl/en/home/privacy,False,False,False,2021-06-15 20:22:53
T-1グランプリ,com.cocolobit.tsukkomi,Casual,0.0,0,"1,000+",1000,1079,True,0,USD,5.3M,2.3.3 and up,cocolo-bit Inc.,http://cocolo-bit.com/,cocolobit@gmail.com,"Jun 17, 2015","Jun 17, 2015",Everyone,http://cocolo-bit.com/pp/,True,False,False,2021-06-15 20:22:53
Grafica Fenyx,ar.com.tuapp.webapp.android59c960df41d7e,Productivity,0.0,0,10+,10,43,True,0,USD,9.3M,4.4 and up,Fenyx Tu App  ®,http://www.graficafenyx.com.ar,carteles@graficafenyx.com.ar,"Sep 26, 2017","Jun 19, 2018",Everyone,http://webapp.tuapp.com.ar/application/privacypolicy?id=59c960df41d7e,False,False,False,2021-06-15 20:22:53
Cupping Therapy,com.koodalappz.cuppingtherapy,Books & Reference,3.0,9,"1,000+",1000,2381,True,0,USD,8.5M,4.1 and up,Koodalappz,,cschandralekha10@gmail.com,"Apr 23, 2018","Sep 12, 2020",Everyone,http://oodalappz.blogspot.in/p/policy.html,True,False,False,2021-06-15 20:22:53
Vyara Tiles,com.app.vyaratiles,Business,0.0,0,50+,50,61,True,0,USD,4.2M,4.0.3 and up,digitatechnolabs,,digitatechnolabs@gmail.com,"Apr 27, 2018","Apr 27, 2018",Everyone,http://www.horizoninfo.co.in,False,False,False,2021-06-15 20:22:53
Bubble Fruit Shooter,com.bubble.shooterspop2,Adventure,3.7,31,"10,000+",10000,44722,True,0,USD,32M,4.0 and up,Buzz Game,http://buzzgame.com.br,ditonobar@gmail.com,"Mar 11, 2019","Mar 13, 2019",Everyone,,True,False,False,2021-06-15 20:22:53
songs about mother without net,com.songsformom.aghanicity,Music & Audio,4.3,22,"5,000+",5000,5367,True,0,XXX,27M,4.1 and up,aghani city,https://1900.appads-txt.com/,aghani4city@gmail.com,"Jan 10, 2021","Jan 10, 2021",Everyone,,True,False,False,2021-06-15 20:22:53
Trenton Light & Water,com.csa.utilitynexus.trentonlw,Business,0.0,0,100+,100,101,True,0,USD,5.0M,5.0 and up,Central Service Association,https://www.csa1.com,ahale@csa1.com,"Nov 25, 2020","Apr 14, 2021",Everyone,http://privacy.csa1.com/mobileapp.html,False,False,False,2021-06-15 20:22:53
"SINE, COSINE AND TANGENT",eu.climent.sin,Education,3.4,93,"10,000+",10000,46114,True,0,USD,3.0M,4.0.3 and up,Antonio Luis Climent Albaladejo,http://climent.eu/Trabajo2/autor.htm,antonioluiscliment@gmail.com,"Apr 26, 2015","Feb 08, 2017",Everyone,https://sites.google.com/site/climentandroid/privacy,True,False,False,2021-06-15 20:22:53
natural breast enlargement guide,com.andromo.dev667101.app693865,Entertainment,2.6,8,"1,000+",1000,4307,True,0,USD,3.5M,4.1 and up,Free Apps For Everyone,https://w17cdeb7b.app-ads-txt.com/app-ads.txt,free.apps.for.everyone80@gmail.com,"Nov 8, 2017","May 22, 2020",Mature 17+,https://sites.google.com/view/anna-lauret-privacy-policy/accueil,True,False,False,2021-06-15 20:22:53
JFla Music Player 2020 - offline,com.hongdroid.jflaplayer,Music & Audio,4.7,28,"1,000+",1000,1520,True,0,USD,113M,4.1 and up,lotusending,https://hongdroid.blogspot.com/,305305kumho@gmail.com,"Jun 15, 2020","Feb 15, 2021",Everyone,,True,True,False,2021-06-15 20:22:53
Brity - Bons plans au Maroc,ma.brity.app,Shopping,0.0,0,500+,500,913,True,0,USD,27M,5.1 and up,Brity Team,,brity.app@gmail.com,"Oct 4, 2020","Mar 16, 2021",Everyone,http://bo.brity.ma/privacy.txt,True,False,False,2021-06-15 20:22:54
Tesettür Bahçesi,com.tesetturbahcesi.mobil,Shopping,0.0,0,500+,500,727,True,0,USD,2.1M,4.0.3 and up,Ticimax,http://www.tesetturbahcesi.com,info@tesetturbahcesi.com,"Nov 27, 2017","Jun 08, 2018",Everyone,https://www.tesetturbahcesi.com,False,False,False,2021-06-15 20:22:54
Sholawat Dan Lirik Habib Syech Offline,com.pengangguranpremium.sholawatdanlirik.habibsyech.offline.insurance,Entertainment,4.8,5,100+,100,175,True,0,XXX,74M,4.1 and up,pengangguran premium,https://penganggguranpremium.blogspot.com,pengangguranpremium456@gmail.com,"Mar 9, 2021","Mar 10, 2021",Everyone,https://sites.google.com/view/pengangguran-premium/home,True,False,False,2021-06-15 20:22:54
Handcent Emoji Plugin (HC),com.handcent.plugin.emojihc,Communication,4.0,1524,"100,000+",100000,419906,True,0,USD,Varies with device,Varies with device,Handcent,http://www.handcent.com,help@handcent.com,"Dec 17, 2015","Feb 22, 2021",Everyone,,False,False,False,2021-06-15 20:22:54
LMAX Global Trading,com.mobiletradingpartners.lmax,Finance,3.9,184,"10,000+",10000,45462,True,0,USD,13M,7.0 and up,LMAX BROKER LIMITED,http://www.lmax.com/mobile,info@lmax.com,"Sep 22, 2014","Feb 15, 2021",Everyone,https://www.lmax.com/documents/LMAXGroup-Privacy-Policy.pdf,False,False,False,2021-06-15 20:22:54
Lagu Thomas Arya Terbaru Populer,com.laguthomas.terpopulerc,Music & Audio,3.9,105,"10,000+",10000,24074,True,0,USD,8.3M,4.4 and up,Amda Production,,amdaproduction@yahoo.com,"Mar 3, 2020","Mar 04, 2020",Teen,,True,False,False,2021-06-15 20:22:54
Highway Photo Editor : Road Photo Editor,com.thephotoeditortool.highwayphotoeditor,Photography,2.7,14,"5,000+",5000,5711,True,0,USD,34M,4.4 and up,Photo Editor & Video Player App,https://photoeditorvideoplayerapp.blogspot.com,munnajimikal@gmail.com,"May 2, 2019","Nov 12, 2020",Everyone,https://ultrahdxxplayer.video.blog/,True,False,False,2021-06-15 20:22:54
City Bus Parking 3D Simulator: Real Driving,com.ninetytwo.citybusparking3dsimulator,Simulation,3.6,8,"1,000+",1000,2229,True,0,USD,57M,4.1 and up,NT-Studios,http://ninetytwo.com.pk/,sageer.ninetytwo@gmail.com,"Oct 21, 2017","Nov 01, 2017",Everyone,http://games.ninetytwo.com.pk/privacy.php,True,False,False,2021-06-15 20:22:54
Montana Hunting Access 2020,com.emountainworks.android.huntingaccess,Sports,4.7,31,500+,500,815,False,9.99,USD,531M,5.0 and up,MountainWorks Software Inc,http://www.emountainworks.com,feedback@emountainworks.com,"Sep 10, 2015","Apr 01, 2021",Everyone,http://emountainworks.com/privacypolicy.aspx,False,False,False,2021-06-15 20:22:54
Bicelo,com.risebybikeid.android,Travel & Local,0.0,0,100+,100,314,True,0,USD,18M,5.0 and up,Majestic Mobility AB,https://www.bicelo.com/,jakob.hultman@bikeid.se,"Apr 28, 2020","May 27, 2021",Everyone,https://www.bicelo.com/privacy-policy,False,False,False,2021-06-15 20:22:54
INCI: Inhaltsstoffe - haut.de,de.haut,Health & Fitness,3.4,35,"10,000+",10000,27257,True,0,USD,7.3M,4.1 and up,health&media GmbH,http://www.haut.de,redaktion@haut.de,,"Feb 25, 2021",Everyone,https://www.health-media.de/datenschutz/datenschutzerklaerung-fuer-die-app-inci-inhaltsstoffe-in-kosmetik-haut-de/,False,False,False,2021-06-15 20:22:54
Radio Universal,appinventor.ai_mediosg7.RadioUniversal,Music & Audio,4.5,10,"1,000+",1000,1024,True,0,USD,4.4M,4.0 and up,Medios virtuales de Guatemala - medios.gt,https://www.medios.gt,mediosg7@gmail.com,"Nov 2, 2015","Dec 06, 2018",Everyone,http://medios.gt/politicas/universal.php,True,False,False,2021-06-15 20:22:54
"TangDate - Dating, Communicate",com.danzapps.tangdate,Dating,0.0,0,100+,100,368,True,0,USD,13M,4.1 and up,DanzApps,https://DanzApps.com,admin@DanzApps.com,"Feb 2, 2019","Feb 28, 2020",Mature 17+,https://www.tangdate.online/terms/,True,True,False,2021-06-15 20:22:54
SEEM App,com.wasiladev.seemapp,Business,5.0,7,500+,500,652,True,0,USD,56M,5.0 and up,WasilaDev,https://wasiladev.com,info@wasiladev.com,"May 9, 2020","Jul 05, 2020",Teen,http://appsmoment.net/google/SEEM.html,False,False,False,2021-06-15 20:22:54
Bahamas News Live,com.Bahamas.newspaper.india,News & Magazines,0.0,0,10+,10,43,True,0,USD,6.6M,4.0.3 and up,JRadio,,ramjay576@gmail.com,"Oct 8, 2020","Jan 07, 2021",Everyone,https://androidtriks.in/privacy/news.html,True,False,False,2021-06-15 20:22:54
Carmen Stereo 89.0 FM,com.carmenstereo890,Music & Audio,4.9,34,500+,500,776,True,0,USD,5.9M,4.1 and up,Oscar Master,https://oscarmaster.com,contacto@oscarmaster.com,"Nov 28, 2018","Mar 07, 2020",Everyone,https://oscarmaster.com/app-privacy-policy.html,False,False,False,2021-06-15 20:22:55
Geography India Offline,com.red.geoind,Education,4.8,13,"1,000+",1000,3903,True,0,USD,4.9M,4.4 and up,String Studio,http://webcorebd.com/app-ads.txt,riyadpritom.dev@gmail.com,"Aug 2, 2019","Oct 10, 2019",Everyone,https://sites.google.com/view/geographyindiaoffline/home,True,False,False,2021-06-15 20:22:55
"qRooze - Rent motor-bikes, scooters and bicycles",com.sirajinhoapp.riderent,Auto & Vehicles,0.0,0,100+,100,221,True,0,USD,5.4M,4.4 and up,Dsgner Media,http://qrooze.com/,hi@qrooze.com,"Jun 19, 2018","Jun 20, 2018",Everyone,,False,False,False,2021-06-15 20:22:55
StoneAge World,com.netmarble.stonemmogb,Role Playing,3.8,36364,"1,000,000+",1000000,1320530,True,0,USD,120M,5.0 and up,Netmarble,http://company.netmarble.com/en,netmarbles@igsinc.co.kr,"Jun 16, 2020","May 25, 2021",Teen,http://help.netmarble.com/policy/privacy_policy.asp,False,True,False,2021-06-15 20:22:55
JPJ info,my.gov.jpj.jpjinfo,Business,3.8,628,"100,000+",100000,216409,True,0,USD,12M,4.4 and up,"Jabatan Pengangkutan Jalan, Malaysia",http://www.jpj.gov.my,aduan@jpj.gov.my,"Aug 16, 2017","Nov 30, 2020",Everyone,http://www.jpj.gov.my/web/guest/dasar-keselamatan-ict-jpj,False,False,False,2021-06-15 20:22:55
MY MTV,com.applidium.mymtv,Entertainment,2.1,252,"10,000+",10000,36031,True,0,USD,Varies with device,4.4W and up,VIACOM INTERNATIONAL MEDIA NETWORKS FRANCE,,support@mymtv.com,,"Jun 12, 2020",Teen,,False,False,False,2021-06-15 20:22:55
MINDMAKER GURUJI,co.hodor.ixdox,Education,4.2,91,"1,000+",1000,3328,True,0,USD,38M,4.2 and up,Education Door Media,,support@classplus.co,"Oct 24, 2020","Jun 06, 2021",Everyone,https://bit.ly/2YDTip0,False,False,False,2021-06-15 20:22:55
Caverna Black Burger,com.MenuDino.CavernaBlackBurger,Food & Drink,0.0,0,100+,100,386,True,0,USD,18M,3.1 and up,Consumer Soluções em Tecnologia Ltda,https://www.programaconsumer.com.br,noreply@programaconsumer.com.br,"May 29, 2020","May 29, 2020",Everyone,https://menudino.com,False,False,False,2021-06-15 20:22:55
CrossStitch Editor,com.serjthware.crossstitcheditor,Art & Design,4.0,1312,"100,000+",100000,258928,True,0,USD,4.0M,4.0 and up,Serjth,https://sites.google.com/site/crostiapp,liteswamp@gmail.com,"Aug 16, 2015","Mar 03, 2021",Everyone,https://sites.google.com/site/crostiapp/android_editor/policy,True,False,False,2021-06-15 20:22:55
Obesity Guide,com.Obesity.Fat.Lose.weight,Health & Fitness,4.3,6,"1,000+",1000,2879,True,0,USD,4.2M,4.1 and up,Expert Health Studio,https://o3379849f.app-ads-txt.com/app-ads.txt,heath.studio.guides@gmail.com,"Jan 4, 2017","Jun 03, 2021",Everyone,https://sites.google.com/site/healthprivacypolicy/home/privacy-policy,True,False,False,2021-06-15 20:22:55
ALA Financial Agency,com.dwt.alafinancialagency,Finance,0.0,0,10+,10,24,True,0,USD,28M,4.2 and up,ALA FINANCIAL AGENCY,,alacares365@gmail.com,"Nov 4, 2020","Nov 05, 2020",Everyone,https://amarendra.wealthmagic.in/privacypolicy.html,False,False,False,2021-06-15 20:22:55
Viña del Mar Radio,vina.delmarradio,Communication,0.0,0,50+,50,52,True,0,USD,9.1M,4.1 and up,Dardo Olivos,https://www.mohosting.cl,mohosting77@gmail.com,"Jul 29, 2020","Sep 16, 2020",Everyone,http://www.e-droid.net/privacy.php?ida=1150492&idl=es,True,False,False,2021-06-15 20:22:55
TRI-AD Benefits on the Go,com.tri_ad.fismobile,Finance,2.7,42,"5,000+",5000,6400,True,0,USD,21M,5.0 and up,WealthCare Mobile,https://benefitscentral.tri-ad.com,flexmail@tri-ad.com,"May 10, 2017","Apr 29, 2021",Everyone,https://triad.wealthcareportal.com/Page/PrivacyPolicy,False,False,False,2021-06-15 20:22:55
Народная медицина,com.examdvsmaty.narodmed,Medical,4.4,268,"10,000+",10000,38905,True,0,USD,3.5M,2.3 and up,DVSMART,,developerdroidot@gmail.com,"Nov 9, 2014","Nov 14, 2014",Everyone 10+,https://usspapp.com/privacy/privacy_policy.html,True,False,False,2021-06-15 20:22:55
